rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbperlim,pl_orbsmax,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenlim,pl_orbincl,pl_orbincllim,pl_bmassj,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjlim,pl_dens,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optmagblend,st_optband,st_teff,st_tefflim,st_teffblend,st_mass,st_masslim,st_massblend,st_rad,st_radlim,st_radblend,TEFF_COLOR,PL_TYPE,PA
    1239,       85268,a,Direct Imaging,           3,      349.657,       0,      1.01739,       0,      0.00000,       0,      11.5507,       0,   0.00635074,       0,Mass,     0.112739,       0, , ,       0,       0,       0,       0,17h25m24.05s,      261.350,+52d47m26.5s,      52.7907,      27.1739,       0,      6.46000,       0,       0,       0,V (Johnson),      5822.60,       0,       0,      1.14911,       0,       0,      1.23734,       0,       0, ,Hot_Earth,      96.0678
    1240,       85268,b,Direct Imaging,           3,      44.2786,       0,     0.256560,       0,      0.00000,       0,      12.9629,       0,   0.00553802,       0,Mass,     0.107708,       0, , ,       0,       0,       0,       0,17h25m24.05s,      261.350,+52d47m26.5s,      52.7907,      27.1739,       0,      6.46000,       0,       0,       0,V (Johnson),      5822.60,       0,       0,      1.14911,       0,       0,      1.23734,       0,       0, ,Hot_Earth,      96.0678
    1241,       85268,c,Direct Imaging,           3,      137.690,       0,     0.546589,       0,      0.00000,       0,      13.3081,       0,    0.0100343,       0,Mass,     0.134446,       0, , ,       0,       0,       0,       0,17h25m24.05s,      261.350,+52d47m26.5s,      52.7907,      27.1739,       0,      6.46000,       0,       0,       0,V (Johnson),      5822.60,       0,       0,      1.14911,       0,       0,      1.23734,       0,       0, ,Hot_Neptune,      96.0678
    1242,       85295,a,Direct Imaging,           1,      4.83950,       0,    0.0458619,       0,      0.00000,       0,     -102.966,       0,    0.0520631,       0,Mass,     0.344463,       0, , ,       0,       0,       0,       0,17h25m45.23s,      261.438,+02d06m41.1s,      2.11142,      7.71962,       0,      7.54000,       0,       0,       0,V (Johnson),      4218.70,       0,       0,     0.549461,       0,       0,     0.737829,       0,       0, ,Hot_Neptune,      281.528
    1243,       85365,a,Direct Imaging,           1,      59927.1,       0,      37.5781,       0,      0.00000,       0,      32.5713,       0,   0.00212034,       0,Mass,    0.0782108,       0, , ,       0,       0,       0,       0,17h26m37.88s,      261.658,-05d05m11.7s,     -5.08660,      30.0481,       0,      4.53000,       0,       0,       0,V (Johnson),      6795.50,       0,       0,      1.97124,       0,       0,      2.50999,       0,       0, ,Cold_Earth,      110.601
    1244,       85523,a,Direct Imaging,           5,      1.21526,       0,    0.0150542,       0,      0.00000,       0,     -60.5000,       0,  0.000802061,       0,Mass,    0.0565632,       0, , ,       0,       0,       0,       0,17h28m39.95s,      262.166,-46d53m42.7s,     -46.8952,      4.53659,       0,      9.38000,       0,       0,       0,V (Johnson),      3879.00,       0,       0,     0.308187,       0,       0,     0.302585,       0,       0, ,Hot_Earth,      209.537
    1245,       85523,b,Direct Imaging,           5,      33.1125,       0,     0.136313,       0,      0.00000,       0,     -62.0245,       0,   0.00328479,       0,Mass,    0.0904969,       0, , ,       0,       0,       0,       0,17h28m39.95s,      262.166,-46d53m42.7s,     -46.8952,      4.53659,       0,      9.38000,       0,       0,       0,V (Johnson),      3879.00,       0,       0,     0.308187,       0,       0,     0.302585,       0,       0, ,Warm_Earth,      209.537
    1246,       85523,c,Direct Imaging,           5,      155.653,       0,     0.382516,       0,      0.00000,       0,     -63.4662,       0,   0.00130126,       0,Mass,    0.0664639,       0, , ,       0,       0,       0,       0,17h28m39.95s,      262.166,-46d53m42.7s,     -46.8952,      4.53659,       0,      9.38000,       0,       0,       0,V (Johnson),      3879.00,       0,       0,     0.308187,       0,       0,     0.302585,       0,       0, ,Cold_Earth,      209.537
    1247,       85523,d,Direct Imaging,           5,     0.694450,       0,    0.0103667,       0,      0.00000,       0,     -63.8548,       0,    0.0460295,       0,Mass,     0.321052,       0, , ,       0,       0,       0,       0,17h28m39.95s,      262.166,-46d53m42.7s,     -46.8952,      4.53659,       0,      9.38000,       0,       0,       0,V (Johnson),      3879.00,       0,       0,     0.308187,       0,       0,     0.302585,       0,       0, ,Hot_Neptune,      209.537
    1248,       85523,e,Direct Imaging,           5,      2.47307,       0,    0.0241751,       0,      0.00000,       0,     -63.3887,       0,    0.0455688,       0,Mass,     0.319212,       0, , ,       0,       0,       0,       0,17h28m39.95s,      262.166,-46d53m42.7s,     -46.8952,      4.53659,       0,      9.38000,       0,       0,       0,V (Johnson),      3879.00,       0,       0,     0.308187,       0,       0,     0.302585,       0,       0, ,Hot_Neptune,      209.537
    1249,       85653,a,Direct Imaging,           3,      30.5902,       0,     0.181981,       0,      0.00000,       0,      115.744,       0,   0.00159455,       0,Mass,    0.0711232,       0, , ,       0,       0,       0,       0,17h30m16.43s,      262.568,+47d24m07.9s,      47.4022,      22.3364,       0,      7.22000,       0,       0,       0,V (Johnson),      5450.40,       0,       0,     0.859200,       0,       0,     0.827319,       0,       0, ,Hot_Earth,      293.615
    1250,       85653,b,Direct Imaging,           3,      222.978,       0,     0.684142,       0,      0.00000,       0,      112.258,       0,   0.00166370,       0,Mass,    0.0721367,       0, , ,       0,       0,       0,       0,17h30m16.43s,      262.568,+47d24m07.9s,      47.4022,      22.3364,       0,      7.22000,       0,       0,       0,V (Johnson),      5450.40,       0,       0,     0.859200,       0,       0,     0.827319,       0,       0, ,Warm_Earth,      293.615
    1251,       85653,c,Direct Imaging,           3,      2579.64,       0,      3.49954,       0,      0.00000,       0,      114.124,       0,    0.0511719,       0,Mass,     0.341082,       0, , ,       0,       0,       0,       0,17h30m16.43s,      262.568,+47d24m07.9s,      47.4022,      22.3364,       0,      7.22000,       0,       0,       0,V (Johnson),      5450.40,       0,       0,     0.859200,       0,       0,     0.827319,       0,       0, ,Cold_Neptune,      293.615
    1252,       85810,a,Direct Imaging,           7,      10.8688,       0,    0.0975787,       0,      0.00000,       0,     -78.4562,       0,  0.000469254,       0,Mass,    0.0473079,       0, , ,       0,       0,       0,       0,17h32m01.00s,      263.004,+34d16m16.1s,      34.2711,      23.6967,       0,      6.52000,       0,       0,       0,V (Johnson),      5754.30,       0,       0,      1.04926,       0,       0,      1.07481,       0,       0, ,Hot_Earth,      173.105
    1253,       85810,b,Direct Imaging,           7,      966.605,       0,      1.94417,       0,      0.00000,       0,     -80.5397,       0,  0.000616747,       0,Mass,    0.0518204,       0, , ,       0,       0,       0,       0,17h32m01.00s,      263.004,+34d16m16.1s,      34.2711,      23.6967,       0,      6.52000,       0,       0,       0,V (Johnson),      5754.30,       0,       0,      1.04926,       0,       0,      1.07481,       0,       0, ,Cold_Earth,      173.105
    1254,       85810,c,Direct Imaging,           7,      999.357,       0,      1.98784,       0,      0.00000,       0,     -78.4842,       0,  0.000644824,       0,Mass,    0.0525951,       0, , ,       0,       0,       0,       0,17h32m01.00s,      263.004,+34d16m16.1s,      34.2711,      23.6967,       0,      6.52000,       0,       0,       0,V (Johnson),      5754.30,       0,       0,      1.04926,       0,       0,      1.07481,       0,       0, ,Cold_Earth,      173.105
    1255,       85810,d,Direct Imaging,           7,      219.531,       0,     0.723711,       0,      0.00000,       0,     -79.1342,       0,    0.0132017,       0,Mass,     0.157264,       0, , ,       0,       0,       0,       0,17h32m01.00s,      263.004,+34d16m16.1s,      34.2711,      23.6967,       0,      6.52000,       0,       0,       0,V (Johnson),      5754.30,       0,       0,      1.04926,       0,       0,      1.07481,       0,       0, ,Hot_Neptune,      173.105
    1256,       85810,e,Direct Imaging,           7,      20.0180,       0,     0.146616,       0,      0.00000,       0,     -81.4750,       0,    0.0550985,       0,Mass,     0.355800,       0, , ,       0,       0,       0,       0,17h32m01.00s,      263.004,+34d16m16.1s,      34.2711,      23.6967,       0,      6.52000,       0,       0,       0,V (Johnson),      5754.30,       0,       0,      1.04926,       0,       0,      1.07481,       0,       0, ,Hot_Neptune,      173.105
    1257,       85810,f,Direct Imaging,           7,      224.785,       0,     0.735211,       0,      0.00000,       0,     -78.4648,       0,    0.0243105,       0,Mass,     0.222921,       0, , ,       0,       0,       0,       0,17h32m01.00s,      263.004,+34d16m16.1s,      34.2711,      23.6967,       0,      6.52000,       0,       0,       0,V (Johnson),      5754.30,       0,       0,      1.04926,       0,       0,      1.07481,       0,       0, ,Hot_Neptune,      173.105
    1258,       85810,g,Direct Imaging,           7,      35.6438,       0,     0.215389,       0,      0.00000,       0,     -76.8423,       0,     0.175716,       0,Mass,     0.474716,       0, , ,       0,       0,       0,       0,17h32m01.00s,      263.004,+34d16m16.1s,      34.2711,      23.6967,       0,      6.52000,       0,       0,       0,V (Johnson),      5754.30,       0,       0,      1.04926,       0,       0,      1.07481,       0,       0, ,Hot_Jupiter,      173.105
    1259,       85819,a,Direct Imaging,           4,      26.7247,       0,     0.212489,       0,      0.00000,       0,     -23.5032,       0,   0.00287286,       0,Mass,    0.0865439,       0, , ,       0,       0,       0,       0,17h32m10.57s,      263.044,+55d11m03.3s,      55.1842,      30.3398,       0,      4.89000,       0,       0,       0,V (Johnson),      7475.50,       0,       0,      1.79211,       0,       0,      1.77694,       0,       0, ,Hot_Earth,      352.147
    1260,       85819,b,Direct Imaging,           4,      346.858,       0,      1.17353,       0,      0.00000,       0,     -24.1264,       0,   0.00427005,       0,Mass,    0.0987664,       0, , ,       0,       0,       0,       0,17h32m10.57s,      263.044,+55d11m03.3s,      55.1842,      30.3398,       0,      4.89000,       0,       0,       0,V (Johnson),      7475.50,       0,       0,      1.79211,       0,       0,      1.77694,       0,       0, ,Hot_Earth,      352.147
    1261,       85819,c,Direct Imaging,           4,      714.062,       0,      1.89912,       0,      0.00000,       0,     -25.2262,       0,    0.0369545,       0,Mass,     0.283190,       0, , ,       0,       0,       0,       0,17h32m10.57s,      263.044,+55d11m03.3s,      55.1842,      30.3398,       0,      4.89000,       0,       0,       0,V (Johnson),      7475.50,       0,       0,      1.79211,       0,       0,      1.77694,       0,       0, ,Hot_Neptune,      352.147
    1262,       85819,d,Direct Imaging,           4,      207.433,       0,     0.833003,       0,      0.00000,       0,     -24.1066,       0,     0.415863,       0,Mass,     0.611453,       0, , ,       0,       0,       0,       0,17h32m10.57s,      263.044,+55d11m03.3s,      55.1842,      30.3398,       0,      4.89000,       0,       0,       0,V (Johnson),      7475.50,       0,       0,      1.79211,       0,       0,      1.77694,       0,       0, ,Hot_Jupiter,      352.147
    1263,       85829,a,Direct Imaging,           2,      10477.1,       0,      11.4352,       0,      0.00000,       0,     -127.054,       0,   0.00237542,       0,Mass,    0.0812291,       0, , ,       0,       0,       0,       0,17h32m16.03s,      263.067,+55d10m22.7s,      55.1730,      30.6373,       0,      4.86000,       0,       0,       0,V (Johnson),      7324.30,       0,       0,      1.81730,       0,       0,      1.89862,       0,       0, ,Cold_Earth,      163.334
    1264,       85829,b,Direct Imaging,           2,      1878.43,       0,      3.63590,       0,      0.00000,       0,     -124.391,       0,    0.0417773,       0,Mass,     0.303753,       0, , ,       0,       0,       0,       0,17h32m16.03s,      263.067,+55d10m22.7s,      55.1730,      30.6373,       0,      4.86000,       0,       0,       0,V (Johnson),      7324.30,       0,       0,      1.81730,       0,       0,      1.89862,       0,       0, ,Warm_Neptune,      163.334
    1265,       86162,a,Direct Imaging,           3,      27.2734,       0,     0.119377,       0,      0.00000,       0,      78.4752,       0,  0.000638863,       0,Mass,    0.0524325,       0, , ,       0,       0,       0,       0,17h36m25.90s,      264.108,+68d20m20.9s,      68.3391,      4.52796,       0,      9.15000,       0,       0,       0,V (Johnson),      3973.00,       0,       0,     0.305118,       0,       0,     0.295996,       0,       0, ,Warm_Earth,      214.380
    1266,       86162,b,Direct Imaging,           3,      674.657,       0,      1.01349,       0,      0.00000,       0,      79.5106,       0,   0.00300580,       0,Mass,    0.0878587,       0, , ,       0,       0,       0,       0,17h36m25.90s,      264.108,+68d20m20.9s,      68.3391,      4.52796,       0,      9.15000,       0,       0,       0,V (Johnson),      3973.00,       0,       0,     0.305118,       0,       0,     0.295996,       0,       0, ,Cold_Earth,      214.380
    1267,       86162,c,Direct Imaging,           3,      2.28324,       0,    0.0228453,       0,      0.00000,       0,      79.4967,       0,    0.0228595,       0,Mass,     0.215218,       0, , ,       0,       0,       0,       0,17h36m25.90s,      264.108,+68d20m20.9s,      68.3391,      4.52796,       0,      9.15000,       0,       0,       0,V (Johnson),      3973.00,       0,       0,     0.305118,       0,       0,     0.295996,       0,       0, ,Hot_Neptune,      214.380
    1268,       86201,a,Direct Imaging,           3,      21.9341,       0,     0.179824,       0,      0.00000,       0,     -24.3835,       0,  0.000583441,       0,Mass,    0.0508703,       0, , ,       0,       0,       0,       0,17h36m57.09s,      264.238,+68d45m28.7s,      68.7580,      23.4632,       0,      4.77000,       0,       0,       0,V (Johnson),      6587.00,       0,       0,      1.61243,       0,       0,      1.85770,       0,       0, ,Hot_Earth,      327.796
    1269,       86201,b,Direct Imaging,           3,      33245.2,       0,      23.7276,       0,      0.00000,       0,     -25.3318,       0,   0.00454806,       0,Mass,     0.100865,       0, , ,       0,       0,       0,       0,17h36m57.09s,      264.238,+68d45m28.7s,      68.7580,      23.4632,       0,      4.77000,       0,       0,       0,V (Johnson),      6587.00,       0,       0,      1.61243,       0,       0,      1.85770,       0,       0, ,Cold_Earth,      327.796
